,ep_RA.Q21M.260,ep_RA.Q21M.124,ep_RA.Q21M.1220,ep_RA.Q21M.60,ep_RA.Q21A.260,ep_RA.Q21A.124,ep_RA.Q21A.1220,ep_RA.Q21A.60,ep_RA.Y20I.260,ep_RA.Y20I.124,ep_RA.Y20I.1220,ep_RA.Y20I.60,logp
115,-15.454285897293213,-15.503497943445984,-15.214468743562406,-15.833080055243697,-11.390935122539046,-10.219589295671302,-11.15098253660038,-10.027747904052903,-9.798122051895536,-9.190008058331182,-10.149156288435561,-9.61265338506406,1866.618549724684
116,-15.506010788273104,-15.48325671975215,-15.214572437550588,-15.718283892409685,-11.166291069915951,-10.174039536241436,-11.14397326615746,-9.879323070494078,-9.967341654530976,-9.257052421593965,-10.06717741197472,-9.764795554975196,1875.9877017717206
117,-15.391618302650382,-15.581099933837331,-15.241907001358774,-15.768974383462998,-11.013088705959982,-10.168085243543022,-11.181473882142654,-9.978219958175757,-9.899013227517448,-9.232731386395098,-10.241092774289077,-9.691694438608225,1877.5325695070756
118,-15.490727653685202,-15.617119928967737,-15.237145806357251,-15.793936563428332,-11.121148761432204,-10.256614634963627,-11.168206916758114,-9.984196351428228,-9.926846941589796,-9.329782947714222,-10.026055804518888,-9.850054354112814,1878.4164133209877
119,-15.462436490190301,-15.527599566282658,-15.196280379052514,-15.805655839508196,-11.062718225407249,-10.186192388777197,-11.3614511503751,-9.894437130299028,-9.846812312871444,-9.333189422490403,-10.145927528465936,-9.786716995328375,1868.9627163852333
120,-15.518150311038914,-15.486848822403518,-15.179616999238316,-15.777688285293683,-11.06917884297914,-10.166767183513377,-11.211236065884624,-9.942366218641363,-9.87831485056539,-9.347596531785237,-9.966121046190494,-9.786414700190116,1878.0377019987018
121,-15.478259517483712,-15.547090071557456,-15.248777279869007,-15.810875642200244,-11.074240763765893,-10.243721778175312,-11.123708949260177,-9.915428712834087,-9.804456898180385,-9.475323142447094,-10.227046088128223,-9.683740691134107,1873.227562467171
122,-15.399490250777664,-15.584634965528883,-15.192437018457762,-15.73316229861725,-11.120963883179915,-10.243596961056278,-11.30290437905146,-9.603126244723718,-9.902976949235226,-9.32224677403308,-10.046567439608248,-9.897401769137149,1875.7573943861396
123,-15.41171560237474,-15.478364098129184,-15.227922790353734,-15.798436808886263,-10.97521725458523,-10.081908848788185,-11.256141482139775,-9.956557811874506,-10.03867871632025,-9.298481429036077,-10.210842868846392,-9.703805967411244,1869.0068000438498
124,-15.544863014812268,-15.538691791079843,-15.225003148573451,-15.769561560895943,-11.01458333930213,-10.171559683776408,-11.15617213730355,-9.830892612268263,-9.926832794233283,-9.409169939437202,-10.003160627263355,-9.643330230834755,1877.4109811100648
125,-15.51325843767901,-15.565125472180407,-15.227909026391815,-15.712925170141835,-11.059654911109334,-10.261917252022453,-11.281346860228894,-9.970434838209655,-9.887614775640962,-9.559444592698071,-10.025248633130108,-9.726726602534495,1871.7166319885496
126,-15.548546732916664,-15.51070706462283,-15.220834675557589,-15.718696589406042,-11.19144770678223,-10.263570046692584,-11.25586847346904,-9.97883962236205,-9.805544165424216,-9.401619145718739,-10.07738795888261,-9.832406980217266,1878.5527769789517
127,-15.437218492377285,-15.471759540251796,-15.22497339377991,-15.736152669450412,-11.056040025817815,-10.092050301516222,-11.105590781486944,-9.8259726070507,-9.61092843854624,-9.388848502295106,-10.094309507156535,-9.680777323116086,1868.9075898018127
128,-15.558571378380389,-15.479908745722062,-15.263892573595255,-15.65933826303119,-11.11437866217547,-10.306634769973652,-11.13485934859787,-10.035929609518353,-9.923098448487863,-9.275126157684285,-10.211217296379965,-9.7314805782132,1870.9200573118208
129,-15.506300766771744,-15.593273018066592,-15.19642603149795,-15.83758504715937,-11.085094988936923,-10.078116528979079,-11.13254030216887,-10.001469051080626,-9.836107698862081,-9.325600674587086,-10.152958180354803,-9.90461675920448,1876.4330517272606
130,-15.315140353543011,-15.490478452158083,-15.191253741999384,-15.762255985705677,-10.98242988811912,-10.161957091252773,-11.147404317112724,-9.850325123393814,-10.011903868674217,-9.24990242311361,-10.122798389753026,-9.878616436453797,1868.8136523083015
131,-15.505340083483757,-15.571594693329514,-15.1991786554979,-15.802396593966867,-10.969761164116301,-10.16701376516661,-11.139996401488434,-9.890497678063518,-9.908650438288158,-9.410403909345241,-10.175069758776592,-9.688953012945724,1878.7605850593898
132,-15.4380905702503,-15.552809975784449,-15.267830923968367,-15.741845901433408,-11.357320145147552,-10.19908497885104,-11.300508220816116,-10.026966509883414,-9.90697556088564,-9.439466945309281,-10.040188160180394,-9.750819742726376,1873.3884247534647
133,-15.42744590501949,-15.567566045149011,-15.17218314409712,-15.751871832232526,-11.123264456753013,-10.24887569935066,-11.246764898345718,-9.820613004588374,-9.881204981599108,-9.297173504298009,-10.030976143161304,-9.648256393510755,1875.8291785499707
134,-15.499674780563408,-15.523871689513545,-15.188771647191889,-15.753913304297512,-10.95749794565086,-10.19528170302254,-11.152521291674645,-9.987596720993869,-9.91040934137284,-9.456960023781448,-10.278173228408173,-9.870605893835545,1878.0842855426833
135,-15.457102126394156,-15.45751689345561,-15.196721242399404,-15.730053747106359,-10.96392763179352,-10.276351575625956,-11.073120498431354,-9.670430911806797,-9.710325262547075,-9.43100521021723,-10.176314087125185,-9.760235598020413,1874.850682445084
136,-15.50722185033652,-15.500620386425178,-15.200307266374876,-15.792037193279425,-11.170194233219547,-10.25451346040096,-11.259789541188809,-9.913729468952361,-9.876580167442489,-9.530897282615006,-9.929566579651496,-9.650280977418934,1870.5050229038222
137,-15.493774144289867,-15.518991264798448,-15.212613411775873,-15.841513151924357,-11.309016251060992,-10.157058761844834,-11.238533487463016,-10.022104113919667,-9.844737538584878,-9.34574017588362,-10.143162808220442,-9.671680515926552,1874.9413423498017
138,-15.570016347559903,-15.487687037066086,-15.182700966424749,-15.815383409730073,-11.106721643637174,-10.127684783114931,-11.203330607313001,-9.938759938716581,-10.040029597075405,-9.532214579699179,-10.19185684928481,-9.764896747456126,1874.3319170836708
139,-15.458529892749244,-15.430147742953965,-15.254380301603359,-15.766811776838274,-11.020137703137223,-10.118645199897758,-11.059090000382392,-9.870815045291861,-9.912987999797725,-9.403834335258006,-10.128402327781663,-9.712384473243405,1875.4213014393927
140,-15.476129760713084,-15.59684189335293,-15.22450642380512,-15.754975137953128,-11.06960573895393,-10.06892770804149,-11.150046230045351,-9.82553346276148,-9.845858215968292,-9.3511327486215,-10.375055079027517,-9.910108254119844,1866.578192094805
141,-15.427275776921025,-15.484018560089257,-15.308593010644497,-15.720936826160974,-11.176461260315222,-10.323384649847922,-11.176860027977998,-9.829792634513453,-9.884063751709254,-9.46708739774344,-10.057939451470691,-9.685649525549843,1864.4294913565416
142,-15.494397410378967,-15.590299229650165,-15.210885804544276,-15.805577957117894,-11.225917136265021,-10.195396223206988,-11.079833242407132,-10.04109525499681,-9.85638170547199,-9.328629025690953,-9.956768060741034,-9.735324483638735,1872.9206552461694
143,-15.426362930970914,-15.619721064907251,-15.208340477642292,-15.787656952218818,-11.180046382804491,-10.253157369547099,-11.050122049539445,-9.784046350999295,-9.691293877080286,-9.550355649051864,-10.089712638255369,-9.784204257230394,1874.6175600948056
144,-15.357657336672569,-15.453917444808784,-15.196945340360559,-15.734945134389354,-11.354409308655327,-10.244397141493195,-11.172924679022202,-9.654751606514633,-9.79070594354671,-9.341770663611504,-10.237485240054074,-9.750967295977258,1865.970507215895
145,-15.530143705698912,-15.576396867941765,-15.288004972129615,-15.753903607962192,-11.172631719173994,-10.078388837038947,-11.147677303722423,-9.738519023568633,-9.933294806520909,-9.327452208343985,-9.943119128723263,-9.6857758626867,1871.6708810373839
146,-15.46964377704576,-15.49112101087509,-15.200867488087358,-15.791222163904338,-11.048063522654644,-10.2166960237441,-11.247577410979174,-9.897398462332363,-9.863543813929677,-9.349147897409093,-10.182435611248808,-9.745156589012357,1874.9724678028897
147,-15.479327570198125,-15.64885368845881,-15.200089736625323,-15.722133879675,-11.071101785598016,-10.176389733266836,-11.086067237163967,-9.851498572748708,-9.969310998523007,-9.524282449966554,-10.110316164072884,-9.752476220526612,1876.9232498719073
148,-15.556800229387513,-15.502823506030905,-15.187843554976382,-15.756191886303652,-11.016723817121676,-10.300743142579249,-11.176951988111844,-10.026898680067802,-9.918417211501765,-9.34616290194669,-9.90865415342921,-9.757991071249387,1876.9700419094236
149,-15.46331331136874,-15.545261022827193,-15.198756567957782,-15.82037800017854,-11.063598551163745,-10.266636214870443,-11.314772510257843,-9.748525028874104,-9.745333093669949,-9.400256950023204,-10.181075129037714,-9.735348128442407,1875.9805670468793
150,-15.431855694082563,-15.568111837853829,-15.299798438776975,-15.757625856908124,-11.240221918923472,-10.218873131423177,-11.239139114482018,-10.10602981662992,-9.836891409434578,-9.168339921009993,-10.373206619253146,-9.758171096916417,1870.3918853116566
151,-15.481484500383713,-15.571291821165083,-15.158931280659836,-15.711323379100852,-11.136919796651062,-10.157790638569516,-11.199870807335659,-9.863123815821567,-9.739855893531917,-9.485652350322827,-10.187729823683394,-9.837414804442522,1879.042518609743
152,-15.354311670505414,-15.522239729002205,-15.200726258064446,-15.808659212857282,-11.176732662015574,-10.121896634268463,-11.052189833736936,-9.975174443341487,-10.014681920483623,-9.482452527482916,-10.277012545171072,-9.774012165212895,1871.008305848265
153,-15.499436808728433,-15.558239659598188,-15.155100854915547,-15.795389399009116,-11.0601731281289,-10.130224457849112,-11.090867071409273,-9.909812003722076,-9.831456443643836,-9.2904683635876,-10.167680167023036,-9.898728900889049,1875.6088095155362
154,-15.401164264006523,-15.57702171490842,-15.192143844818137,-15.77305085459694,-11.15219434349184,-10.161277683141371,-11.227897237839297,-9.977371606503759,-9.875481892981433,-9.544894805669554,-10.23538426197653,-9.75381327714356,1871.9949402533905
155,-15.643246036542033,-15.576842215331961,-15.186563776673221,-15.720768659341998,-11.085261318477501,-10.173405221024263,-11.107111868138059,-10.02523083481253,-9.944046675436862,-9.279917443171708,-10.166922483028047,-9.763127908082412,1873.5918933610692
156,-15.439859871105565,-15.49222136722168,-15.17466659477191,-15.817460681593966,-11.055897718131474,-10.303988194432039,-11.101360314402093,-9.795613996453294,-9.866349380417905,-9.41036557606157,-9.915165318589029,-9.639961687583499,1873.9171174467692
157,-15.463292571372707,-15.515282773178738,-15.213759960535628,-15.770656120576694,-11.151400922238917,-10.204270646424598,-11.26639848687594,-10.01763796804348,-9.80555940337954,-9.596829457271248,-10.433435606391775,-9.813559410934548,1874.0482270566963
158,-15.481159301432259,-15.510820351082971,-15.137186936956201,-15.81097105608485,-10.979226531303233,-10.326923789024642,-11.11298109013655,-9.842267601512345,-9.801340049903661,-9.278124544753332,-10.022755379402874,-9.846468810989482,1874.169586822384
159,-15.513615803182095,-15.556538627980958,-15.238906937880046,-15.768995782378427,-11.118871259045502,-10.228950629682183,-11.059282653059086,-9.803624520129047,-9.937564842612383,-9.577415227220063,-10.129668710902353,-9.600315018427613,1870.096111263699
160,-15.416698455882402,-15.418239909860164,-15.199218583487339,-15.806837798949092,-11.0925846436699,-10.202905101468707,-11.166347171171301,-9.977357331870193,-9.784026293902635,-9.361605911644649,-10.228421457283567,-9.789961727026197,1873.7881125484873
161,-15.467826317789823,-15.510516860468444,-15.168486072678371,-15.764388617067498,-11.077904493547127,-10.11089725663311,-11.10072479427474,-9.994537231141845,-9.90186801973334,-9.289045105918081,-9.933900430263598,-9.631795917028679,1873.4169991897547
162,-15.502164158263922,-15.501841191923821,-15.247564473303513,-15.844473249658563,-11.239449889278452,-10.0210580811334,-11.108871379284565,-10.000034877312592,-9.72961596658876,-9.610439723304186,-10.154190841881707,-9.704222706672448,1870.201021431177
163,-15.521292899834867,-15.558757374771968,-15.235007114250035,-15.836815471361035,-11.06222609107343,-10.317551068437346,-11.123231966844557,-10.024502625115035,-9.951850803251915,-9.299942291016233,-10.249990832520732,-9.841324020998183,1874.949366762898
164,-15.51492502761007,-15.60307338574736,-15.18984040228763,-15.792515979264417,-11.121149743650236,-10.138149125618375,-11.172544266160436,-9.874781270681058,-9.893340118570547,-9.313587588732739,-10.078993712110687,-9.71597453208228,1870.5379302184197
165,-15.478760522780721,-15.521415914730573,-15.223387764595028,-15.80046853529792,-11.051749001815756,-10.246101603106887,-11.110518404989623,-9.976281731498498,-9.70856798716843,-9.456125385112562,-10.053383070627625,-9.84106494637896,1876.6796982763335
166,-15.476779301467529,-15.604923510116928,-15.143145322436276,-15.798409546774579,-11.175343049797064,-10.262472786270388,-11.271302282253394,-10.038825239155521,-10.026004607835755,-9.404965778128405,-10.334895590105033,-9.669796225239997,1867.1948217767779
167,-15.385786525554863,-15.492974345845386,-15.228872358704457,-15.816321236746424,-11.1191989684431,-10.163786746601497,-11.129165485520458,-9.964680770685888,-9.914294793006935,-9.511109565397831,-10.274777197993613,-9.89635999765964,1875.7166030778444
168,-15.434663463390619,-15.465366946247062,-15.233913629661375,-15.67793105961236,-11.189858605368512,-10.114536567601428,-11.021350331815974,-9.946995529861608,-9.915482791447417,-9.387718159216059,-10.11955668274942,-9.702648261551909,1871.294222199753
169,-15.483965489903284,-15.499932736475122,-15.21605897703755,-15.815965919447033,-11.007832993646465,-10.229513288125691,-11.192640193113888,-9.915958341451496,-9.883538991632847,-9.391664712375574,-10.23386846478772,-9.92497808684429,1877.825486021111
170,-15.465278699577265,-15.48528846618695,-15.14687455770324,-15.720764559299413,-11.175321645996307,-10.241465562656112,-11.226962918897344,-9.980356804718761,-9.78920136803767,-9.158688683061532,-10.306385787542878,-9.846784595110138,1872.835080962753
171,-15.536031547457092,-15.39619425203423,-15.207963063962838,-15.721935200765408,-11.046637344545655,-10.213888144145548,-11.037391515411139,-9.872605911878566,-9.837842226241508,-9.298601331518677,-10.104883097697957,-9.733414809404659,1864.613293377817
172,-15.492959418087448,-15.571624954550451,-15.18578082174115,-15.662330192166788,-11.152997803718906,-10.282501018755875,-11.209376427434194,-9.770138556383555,-9.895767676437497,-9.400476184527452,-10.301764954603325,-9.857817484445773,1869.6336529487212
173,-15.369955738473804,-15.553526334987893,-15.145586155652541,-15.791776451550453,-11.14498636154116,-10.250800629286669,-11.129500850588459,-9.86742166138242,-9.968183769372072,-9.431134195011646,-10.316636076144194,-9.872297362501438,1875.2886064419376
174,-15.559989355590718,-15.512621983773391,-15.192839721558594,-15.766787814304477,-11.016045762532604,-10.31844723010011,-11.24955774985242,-9.796793209417745,-9.64769596760908,-9.361650389602305,-10.05989825639037,-9.754945614597055,1872.5619610155159
175,-15.495773163344769,-15.558934864527211,-15.249818340310291,-15.811874615396645,-11.126072941173982,-10.1893295492223,-11.237810641263138,-9.830660153767676,-9.767506331496547,-9.477130386953615,-10.13634679163286,-9.774635621949656,1876.9139704710506
